SampleDate,temperature
2013-06-05T00:00:00Z,6
2013-06-06T00:00:00Z,6.33
2013-06-07T00:00:00Z,6.88
2013-06-08T00:00:00Z,6.8
2013-06-09T00:00:00Z,7.34
2013-06-10T00:00:00Z,7.64
2013-06-11T00:00:00Z,7.32
2013-06-12T00:00:00Z,7.18
2013-06-13T00:00:00Z,6.18
2013-06-14T00:00:00Z,5.36
2013-06-15T00:00:00Z,6.02
2013-06-16T00:00:00Z,6.7
2013-06-17T00:00:00Z,7.26
2013-06-18T00:00:00Z,7.6
2013-06-19T00:00:00Z,6.33
2013-06-20T00:00:00Z,5.4
2013-06-21T00:00:00Z,5.14
2013-06-22T00:00:00Z,6.03
2013-06-23T00:00:00Z,6.2
2013-06-24T00:00:00Z,6.6
2013-06-25T00:00:00Z,6.39
2013-06-26T00:00:00Z,7.1
2013-06-27T00:00:00Z,7.96
2013-06-28T00:00:00Z,8.51
2013-06-29T00:00:00Z,9.06
2013-06-30T00:00:00Z,9.11
2013-07-01T00:00:00Z,9.77
2013-07-02T00:00:00Z,10.13
2013-07-03T00:00:00Z,10.02
2013-07-04T00:00:00Z,9.46
2013-07-05T00:00:00Z,9.01
2013-07-06T00:00:00Z,8.59
2013-07-07T00:00:00Z,9.01
2013-07-08T00:00:00Z,9.04
2013-07-09T00:00:00Z,8.95
2013-07-10T00:00:00Z,9.23
2013-07-11T00:00:00Z,8.71
2013-07-12T00:00:00Z,8.91
2013-07-13T00:00:00Z,8.74
2013-07-14T00:00:00Z,8.73
2013-07-15T00:00:00Z,8.99
2013-07-16T00:00:00Z,9.46
2013-07-17T00:00:00Z,9.96
2013-07-18T00:00:00Z,9.16
2013-07-19T00:00:00Z,9.28
2013-07-20T00:00:00Z,9.4
2013-07-21T00:00:00Z,9.12
2013-07-22T00:00:00Z,8.95
2013-07-23T00:00:00Z,8.9
2013-07-24T00:00:00Z,9.05
2013-07-25T00:00:00Z,9.33
2013-07-26T00:00:00Z,9.34
2013-07-27T00:00:00Z,9.33
2013-07-28T00:00:00Z,8.82
2013-07-29T00:00:00Z,8.54
2013-07-30T00:00:00Z,8.86
2013-07-31T00:00:00Z,8.62
2013-08-01T00:00:00Z,9.27
2013-08-02T00:00:00Z,8.46
2013-08-03T00:00:00Z,8.13
2013-08-04T00:00:00Z,8.45
2013-08-05T00:00:00Z,8.78
2013-08-06T00:00:00Z,8.81
2013-08-07T00:00:00Z,8.87
2013-08-08T00:00:00Z,8.88
2013-08-09T00:00:00Z,8.9
2013-08-10T00:00:00Z,8.49
2013-08-11T00:00:00Z,8.51
2013-08-12T00:00:00Z,8.51
2013-08-13T00:00:00Z,8.65
2013-08-14T00:00:00Z,8.62
2013-08-15T00:00:00Z,8.76
2013-08-16T00:00:00Z,8.98
2013-08-17T00:00:00Z,8.83
2013-08-18T00:00:00Z,8.98
2013-08-19T00:00:00Z,9.1
2013-08-20T00:00:00Z,9.11
2013-08-21T00:00:00Z,9.03
2013-08-22T00:00:00Z,9.36
2013-08-23T00:00:00Z,9.28
2013-08-24T00:00:00Z,8.72
2013-08-25T00:00:00Z,8.84
2013-08-26T00:00:00Z,8.87
2013-08-27T00:00:00Z,9
2013-08-28T00:00:00Z,9.59
2013-08-29T00:00:00Z,9.44
2013-08-30T00:00:00Z,9.06
2013-08-31T00:00:00Z,8.8
2013-09-01T00:00:00Z,9.06
2013-09-02T00:00:00Z,9.39
2013-09-03T00:00:00Z,9.35
2013-09-04T00:00:00Z,9.6
2013-09-05T00:00:00Z,9.76
2013-09-06T00:00:00Z,9.42
2013-09-07T00:00:00Z,8.31
2013-09-08T00:00:00Z,8.2
2013-09-09T00:00:00Z,8.06
2013-09-11T00:00:00Z,8.43
2013-09-12T00:00:00Z,8.85
2013-09-13T00:00:00Z,8.75
2013-09-14T00:00:00Z,8.74
2013-09-15T00:00:00Z,9.03
2013-09-16T00:00:00Z,8.98
2013-09-17T00:00:00Z,8.24
2013-09-18T00:00:00Z,7.21
2013-09-19T00:00:00Z,6.19
2013-09-20T00:00:00Z,6.44
2013-09-21T00:00:00Z,7.16
2013-09-22T00:00:00Z,6.51
2013-09-23T00:00:00Z,6.6
2013-09-24T00:00:00Z,6.11
2013-09-25T00:00:00Z,5.15
2013-09-26T00:00:00Z,5.1
2013-09-27T00:00:00Z,4.91
2013-09-28T00:00:00Z,5.44
2013-09-29T00:00:00Z,5.69
2013-09-30T00:00:00Z,5.7
2013-10-01T00:00:00Z,5.03
2013-10-02T00:00:00Z,4.75
2013-10-03T00:00:00Z,4.25
2013-10-04T00:00:00Z,3.84
2013-10-05T00:00:00Z,3.94
2013-10-06T00:00:00Z,4.38
2013-10-07T00:00:00Z,4.87
2013-10-08T00:00:00Z,4.35
2013-10-09T00:00:00Z,4.19
2013-10-10T00:00:00Z,4.5
2013-10-11T00:00:00Z,3.82
2013-10-12T00:00:00Z,4.04
2013-10-13T00:00:00Z,4.23
2013-10-14T00:00:00Z,3.73
2013-10-15T00:00:00Z,3.32
2013-10-16T00:00:00Z,3.27
2013-10-17T00:00:00Z,3.27
2013-10-18T00:00:00Z,3.07
2013-10-19T00:00:00Z,3.24
2013-10-20T00:00:00Z,3.4
2013-10-21T00:00:00Z,3.47
2013-10-22T00:00:00Z,3.67
2013-10-23T00:00:00Z,3.66
2013-10-24T00:00:00Z,3.66
2013-10-25T00:00:00Z,3.54
2013-10-26T00:00:00Z,3.5
2013-10-27T00:00:00Z,3.4
2013-10-28T00:00:00Z,3.6
2013-10-29T00:00:00Z,3.12
2013-10-30T00:00:00Z,3.01
2013-10-31T00:00:00Z,2.66
2013-11-01T00:00:00Z,2.6
2013-11-02T00:00:00Z,2.52
2013-11-03T00:00:00Z,1.93
2013-11-04T00:00:00Z,1.42
2013-11-05T00:00:00Z,1
2013-11-06T00:00:00Z,2.13
2013-11-07T00:00:00Z,2.46
2013-11-08T00:00:00Z,2.34
2013-11-09T00:00:00Z,2.11
2013-11-10T00:00:00Z,2.43
2013-11-11T00:00:00Z,2.45
2013-11-12T00:00:00Z,2.7
2013-11-13T00:00:00Z,2.87
2013-11-14T00:00:00Z,2.06
2013-11-15T00:00:00Z,1.45
2013-11-16T00:00:00Z,1.08
2013-11-17T00:00:00Z,1.47
2013-11-18T00:00:00Z,1.49
2013-11-19T00:00:00Z,2.04
2013-11-20T00:00:00Z,1.52
2013-11-21T00:00:00Z,0.63
2013-11-22T00:00:00Z,0.55
2013-11-23T00:00:00Z,0.68
2013-11-24T00:00:00Z,0.77
2013-11-25T00:00:00Z,1.2
2013-11-26T00:00:00Z,1.4
2013-11-27T00:00:00Z,1.53
2013-11-28T00:00:00Z,1.61
2013-11-29T00:00:00Z,1.27
2013-11-30T00:00:00Z,1.81
2013-12-01T00:00:00Z,1.54
2013-12-02T00:00:00Z,0.9
2013-12-03T00:00:00Z,0.48
2013-12-04T00:00:00Z,0.34
2013-12-05T00:00:00Z,0.39
2013-12-06T00:00:00Z,0.4
2013-12-07T00:00:00Z,0.55
2013-12-08T00:00:00Z,0.42
2013-12-09T00:00:00Z,0.48
2013-12-10T00:00:00Z,0.66
2013-12-11T00:00:00Z,0.57
2013-12-12T00:00:00Z,0.72
2013-12-13T00:00:00Z,1.06
2013-12-14T00:00:00Z,1.33
2013-12-15T00:00:00Z,1.33
2013-12-16T00:00:00Z,1.07
2013-12-17T00:00:00Z,1.05
2013-12-18T00:00:00Z,1.21
2013-12-19T00:00:00Z,1.07
2013-12-20T00:00:00Z,0.55
2013-12-21T00:00:00Z,0.99
2013-12-22T00:00:00Z,1.32
2013-12-23T00:00:00Z,1.45
2013-12-24T00:00:00Z,0.82
2013-12-25T00:00:00Z,0.51
2013-12-26T00:00:00Z,0.86
2013-12-27T00:00:00Z,1.04
2013-12-28T00:00:00Z,0.86
2013-12-29T00:00:00Z,0.49
2013-12-30T00:00:00Z,0.95
2013-12-31T00:00:00Z,1.43
2014-01-01T00:00:00Z,0.75
2014-01-02T00:00:00Z,0.75
2014-01-03T00:00:00Z,1.04
2014-01-04T00:00:00Z,0.36
2014-01-05T00:00:00Z,0.32
2014-01-06T00:00:00Z,0.38
2014-01-07T00:00:00Z,0.6
2014-01-08T00:00:00Z,0.98
2014-01-09T00:00:00Z,0.8
2014-01-10T00:00:00Z,1.11
2014-01-11T00:00:00Z,0.99
2014-01-12T00:00:00Z,0.86
2014-01-13T00:00:00Z,1.29
2014-01-14T00:00:00Z,0.89
2014-01-15T00:00:00Z,0.74
2014-01-16T00:00:00Z,0.75
2014-01-17T00:00:00Z,0.78
2014-01-18T00:00:00Z,0.81
2014-01-19T00:00:00Z,0.71
2014-01-20T00:00:00Z,0.73
2014-01-21T00:00:00Z,0.75
2014-01-22T00:00:00Z,0.74
2014-01-23T00:00:00Z,0.62
2014-01-24T00:00:00Z,0.52
2014-01-25T00:00:00Z,0.74
2014-01-26T00:00:00Z,0.76
2014-01-27T00:00:00Z,1
2014-01-28T00:00:00Z,0.72
2014-01-29T00:00:00Z,0.95
2014-01-30T00:00:00Z,1.04
2014-01-31T00:00:00Z,0.51
2014-02-01T00:00:00Z,0.85
2014-02-02T00:00:00Z,0.76
2014-02-03T00:00:00Z,0.76
2014-02-04T00:00:00Z,0.41
2014-02-05T00:00:00Z,0.36
2014-02-06T00:00:00Z,0.39
2014-02-07T00:00:00Z,0.48
2014-02-08T00:00:00Z,0.42
2014-02-09T00:00:00Z,0.93
2014-02-10T00:00:00Z,0.98
2014-02-11T00:00:00Z,1.19
2014-02-12T00:00:00Z,0.88
2014-02-13T00:00:00Z,1.14
2014-02-14T00:00:00Z,1.01
2014-02-15T00:00:00Z,1.2
2014-02-16T00:00:00Z,1.11
2014-02-17T00:00:00Z,1.17
2014-02-18T00:00:00Z,1.34
2014-02-19T00:00:00Z,1.09
2014-02-20T00:00:00Z,1.04
2014-02-21T00:00:00Z,1.23
2014-02-22T00:00:00Z,1.21
2014-02-23T00:00:00Z,1.35
2014-02-24T00:00:00Z,1.47
2014-02-25T00:00:00Z,1.61
2014-02-26T00:00:00Z,1.43
2014-02-27T00:00:00Z,1.53
2014-02-28T00:00:00Z,1.61
2014-03-01T00:00:00Z,1.51
2014-03-02T00:00:00Z,1.44
2014-03-03T00:00:00Z,1.31
2014-03-04T00:00:00Z,1.44
2014-03-05T00:00:00Z,1.54
2014-03-06T00:00:00Z,1.18
2014-03-07T00:00:00Z,1.29
2014-03-08T00:00:00Z,1.23
2014-03-09T00:00:00Z,1.43
2014-03-10T00:00:00Z,0.95
2014-03-11T00:00:00Z,1.28
2014-03-12T00:00:00Z,1.21
2014-03-13T00:00:00Z,1.27
2014-03-14T00:00:00Z,1.41
2014-03-15T00:00:00Z,1.37
2014-03-16T00:00:00Z,1.52
2014-03-17T00:00:00Z,1.42
2014-03-18T00:00:00Z,1.12
2014-03-19T00:00:00Z,1.14
2014-03-20T00:00:00Z,1.33
2014-03-21T00:00:00Z,1.05
2014-03-22T00:00:00Z,1.07
2014-03-23T00:00:00Z,1.18
2014-03-24T00:00:00Z,1.3
2014-03-25T00:00:00Z,1.51
2014-03-26T00:00:00Z,1.47
2014-03-27T00:00:00Z,1.34
2014-03-28T00:00:00Z,1.49
2014-03-29T00:00:00Z,1.45
2014-03-30T00:00:00Z,1.55
2014-03-31T00:00:00Z,1.39
2014-04-01T00:00:00Z,1.31
2014-04-02T00:00:00Z,1.43
2014-04-03T00:00:00Z,1.3
2014-04-04T00:00:00Z,1.4
2014-04-05T00:00:00Z,1.49
2014-04-06T00:00:00Z,1.61
2014-04-07T00:00:00Z,1.56
2014-04-08T00:00:00Z,1.58
2014-04-09T00:00:00Z,1.66
2014-04-10T00:00:00Z,1.67
2014-04-11T00:00:00Z,1.71
2014-04-12T00:00:00Z,1.76
2014-04-13T00:00:00Z,1.73
2014-04-14T00:00:00Z,1.73
2014-04-15T00:00:00Z,1.89
2014-04-16T00:00:00Z,1.8
2014-04-17T00:00:00Z,1.89
2014-04-18T00:00:00Z,1.78
2014-04-19T00:00:00Z,1.9
2014-04-20T00:00:00Z,1.98
2014-04-21T00:00:00Z,2
2014-04-22T00:00:00Z,1.9
2014-04-23T00:00:00Z,1.81
2014-04-24T00:00:00Z,1.94
2014-04-25T00:00:00Z,1.96
2014-04-26T00:00:00Z,1.99
2014-04-27T00:00:00Z,1.75
2014-04-28T00:00:00Z,1.73
2014-04-29T00:00:00Z,1.72
2014-04-30T00:00:00Z,1.91
2014-05-01T00:00:00Z,2
2014-05-02T00:00:00Z,2.04
2014-05-03T00:00:00Z,2.11
2014-05-04T00:00:00Z,2.16
2014-05-05T00:00:00Z,2.15
2014-05-06T00:00:00Z,2.17
2014-05-07T00:00:00Z,2.1
2014-05-08T00:00:00Z,2.1
2014-05-09T00:00:00Z,2.07
2014-05-10T00:00:00Z,2.01
2014-05-11T00:00:00Z,2.17
2014-05-12T00:00:00Z,2.17
2014-05-13T00:00:00Z,2.21
2014-05-14T00:00:00Z,2.39
2014-05-15T00:00:00Z,2.47
2014-05-16T00:00:00Z,2.47
2014-05-17T00:00:00Z,2.48
2014-05-18T00:00:00Z,2.35
2014-05-19T00:00:00Z,2.31
2014-05-20T00:00:00Z,2.46
2014-05-21T00:00:00Z,2.57
2014-05-22T00:00:00Z,2.65
2014-05-23T00:00:00Z,2.65
2014-05-24T00:00:00Z,2.73
2014-05-25T00:00:00Z,2.74
2014-05-26T00:00:00Z,2.9
2014-05-27T00:00:00Z,2.97
2014-05-28T00:00:00Z,3.02
2014-05-29T00:00:00Z,2.85
2014-05-30T00:00:00Z,3.14
2014-05-31T00:00:00Z,3.4
2014-06-01T00:00:00Z,3.5
2014-06-02T00:00:00Z,3.62
2014-06-03T00:00:00Z,3.75
2014-06-04T00:00:00Z,3.92
2014-06-05T00:00:00Z,4.03
2014-06-06T00:00:00Z,4.16
2014-06-07T00:00:00Z,4.23
2014-06-08T00:00:00Z,4.51
2014-06-09T00:00:00Z,4.72
2014-06-10T00:00:00Z,4.83
2014-06-11T00:00:00Z,4.75
2014-06-12T00:00:00Z,5.15
2014-06-13T00:00:00Z,4.58
2014-06-14T00:00:00Z,4.43
2014-06-15T00:00:00Z,4.28
2014-06-16T00:00:00Z,4.1
2014-06-17T00:00:00Z,3.85
2014-06-18T00:00:00Z,3.93
2014-06-19T00:00:00Z,5.21
2014-06-20T00:00:00Z,6.17
2014-06-21T00:00:00Z,5.85
2014-06-22T00:00:00Z,5.86
2014-06-23T00:00:00Z,6.14
2014-06-24T00:00:00Z,6.47
2014-06-25T00:00:00Z,5.87
2014-06-26T00:00:00Z,6.13
2014-06-27T00:00:00Z,5.68
2014-06-28T00:00:00Z,5.92
2014-06-29T00:00:00Z,6.22
2014-06-30T00:00:00Z,6.38
2014-07-01T00:00:00Z,7.11
2014-07-02T00:00:00Z,7.38
2014-07-03T00:00:00Z,7.51
2014-07-04T00:00:00Z,8
2014-07-05T00:00:00Z,8
2014-07-06T00:00:00Z,8.24
2014-07-07T00:00:00Z,8.35
2014-07-08T00:00:00Z,8.3
2014-07-09T00:00:00Z,8.09
2014-07-10T00:00:00Z,8.44
2014-07-11T00:00:00Z,8.58
2014-07-12T00:00:00Z,8.77
2014-07-13T00:00:00Z,8.82
2014-07-14T00:00:00Z,9.32
2014-07-15T00:00:00Z,9.05
2014-07-16T00:00:00Z,8.84
2014-07-17T00:00:00Z,8.71
2014-07-18T00:00:00Z,8.51
2014-07-19T00:00:00Z,8.38
2014-07-20T00:00:00Z,8.51
2014-07-21T00:00:00Z,8.54
2014-07-22T00:00:00Z,8.66
2014-07-23T00:00:00Z,9.08
2014-07-24T00:00:00Z,8.25
2014-07-25T00:00:00Z,7.56
2014-07-26T00:00:00Z,7.77
2014-07-27T00:00:00Z,8.25
2014-07-28T00:00:00Z,8.69
2014-07-29T00:00:00Z,8.84
2014-07-30T00:00:00Z,8.85
2014-07-31T00:00:00Z,8.48
2014-08-01T00:00:00Z,8.76
2014-08-02T00:00:00Z,9.16
2014-08-03T00:00:00Z,9.23
2014-08-04T00:00:00Z,8.8
2014-08-05T00:00:00Z,8.83
2014-08-06T00:00:00Z,8.66
2014-08-07T00:00:00Z,8.95
2014-08-08T00:00:00Z,8.91
2014-08-09T00:00:00Z,8.53
2014-08-10T00:00:00Z,9.07
2014-08-11T00:00:00Z,9.2
2014-08-12T00:00:00Z,9.13
2014-08-13T00:00:00Z,8.9
2014-08-14T00:00:00Z,8.91
2014-08-15T00:00:00Z,8.75
2014-08-16T00:00:00Z,8.48
2014-08-17T00:00:00Z,8.65
2014-08-18T00:00:00Z,8.85
2014-08-19T00:00:00Z,8.81
2014-08-20T00:00:00Z,8.56
2014-08-21T00:00:00Z,8.7
2014-08-22T00:00:00Z,7.17
2014-08-23T00:00:00Z,6.92
2014-08-24T00:00:00Z,6.84
2014-08-25T00:00:00Z,7.11
2014-08-26T00:00:00Z,7.15
2014-08-27T00:00:00Z,7.72
2014-08-28T00:00:00Z,8.09
2014-08-29T00:00:00Z,8.23
2014-08-30T00:00:00Z,8.42
2014-08-31T00:00:00Z,7.47
2014-09-01T00:00:00Z,6.91
2014-09-02T00:00:00Z,7.03
2014-09-03T00:00:00Z,6.75
2014-09-04T00:00:00Z,6.04
2014-09-05T00:00:00Z,6.3
2014-09-06T00:00:00Z,6.63
2014-09-07T00:00:00Z,6.95
2014-09-08T00:00:00Z,7.09
2014-09-09T00:00:00Z,6.78
2014-09-10T00:00:00Z,6.25
2014-09-11T00:00:00Z,5.57
2014-09-12T00:00:00Z,5.4
2014-09-13T00:00:00Z,5.95
2014-09-14T00:00:00Z,6.37
2014-09-15T00:00:00Z,6.7
2014-09-16T00:00:00Z,7.71
2014-09-17T00:00:00Z,7.74
2014-09-18T00:00:00Z,7.64
2014-09-19T00:00:00Z,7.2
2014-09-20T00:00:00Z,7.31
2014-09-21T00:00:00Z,7.53
2014-09-22T00:00:00Z,7.81
2014-09-23T00:00:00Z,7.78
2014-09-24T00:00:00Z,8
2014-09-25T00:00:00Z,8.07
2014-09-26T00:00:00Z,7.53
2014-09-27T00:00:00Z,7.55
2014-09-28T00:00:00Z,7.47
2014-09-29T00:00:00Z,6.86
2014-09-30T00:00:00Z,6.33
2014-10-01T00:00:00Z,5.22
2014-10-02T00:00:00Z,5.05
2014-10-03T00:00:00Z,5.01
2014-10-04T00:00:00Z,5.35
2014-10-05T00:00:00Z,5.88
2014-10-06T00:00:00Z,5.94
2014-10-07T00:00:00Z,5.91
2014-10-08T00:00:00Z,5.7
2014-10-09T00:00:00Z,5.69
2014-10-10T00:00:00Z,5.26
2014-10-11T00:00:00Z,5.43
2014-10-12T00:00:00Z,4.94
2014-10-13T00:00:00Z,4.65
2014-10-14T00:00:00Z,5.4
2014-10-15T00:00:00Z,5.1
2014-10-16T00:00:00Z,4.26
2014-10-17T00:00:00Z,4.43
2014-10-18T00:00:00Z,4.71
2014-10-19T00:00:00Z,4.54
2014-10-20T00:00:00Z,5.23
2014-10-21T00:00:00Z,4.25
2014-10-22T00:00:00Z,3.73
2014-10-23T00:00:00Z,4.52
2014-10-24T00:00:00Z,4.95
2014-10-25T00:00:00Z,4.99
2014-10-26T00:00:00Z,4.2
2014-10-27T00:00:00Z,3.06
2014-10-28T00:00:00Z,2.74
2014-10-29T00:00:00Z,3.89
2014-10-30T00:00:00Z,4.26
2014-10-31T00:00:00Z,4.49
2014-11-01T00:00:00Z,4.21
2014-11-02T00:00:00Z,3.12
2014-11-03T00:00:00Z,2.31
2014-11-04T00:00:00Z,3.03
2014-11-05T00:00:00Z,3.47
2014-11-06T00:00:00Z,3.51
2014-11-07T00:00:00Z,3.7
2014-11-08T00:00:00Z,2.97
2014-11-09T00:00:00Z,3.38
2014-11-10T00:00:00Z,2.64
2014-11-11T00:00:00Z,1.22
2014-11-12T00:00:00Z,0.59
2014-11-13T00:00:00Z,0.66
2014-11-14T00:00:00Z,1.1
2014-11-15T00:00:00Z,0.81
2014-11-16T00:00:00Z,0.64
2014-11-17T00:00:00Z,0.96
2014-11-18T00:00:00Z,1.21
2014-11-19T00:00:00Z,1.46
2014-11-20T00:00:00Z,1.97
2014-11-21T00:00:00Z,2.13
2014-11-22T00:00:00Z,1.59
2014-11-23T00:00:00Z,1.75
2014-11-24T00:00:00Z,1.45
2014-11-25T00:00:00Z,1.58
2014-11-26T00:00:00Z,2.28
2014-11-27T00:00:00Z,2.53
2014-11-28T00:00:00Z,2.6
2014-11-29T00:00:00Z,1.57
2014-11-30T00:00:00Z,0.49
2014-12-01T00:00:00Z,0.65
2014-12-02T00:00:00Z,1.55
2014-12-03T00:00:00Z,1.84
2014-12-04T00:00:00Z,1.96
2014-12-05T00:00:00Z,2.15
2014-12-06T00:00:00Z,2.21
2014-12-07T00:00:00Z,1.87
2014-12-08T00:00:00Z,1.99
2014-12-09T00:00:00Z,2.17
2014-12-10T00:00:00Z,2.24
2014-12-11T00:00:00Z,2.56
2014-12-12T00:00:00Z,2.52
2014-12-13T00:00:00Z,1.79
2014-12-14T00:00:00Z,0.79
2014-12-15T00:00:00Z,0.61
2014-12-16T00:00:00Z,1.29
2014-12-17T00:00:00Z,1.38
2014-12-18T00:00:00Z,1.63
2014-12-19T00:00:00Z,1.65
2014-12-20T00:00:00Z,1.4
2014-12-21T00:00:00Z,0.77
2014-12-22T00:00:00Z,1.51
2014-12-23T00:00:00Z,0.98
2014-12-24T00:00:00Z,1.22
2014-12-25T00:00:00Z,0.91
2014-12-26T00:00:00Z,0.61
2014-12-27T00:00:00Z,0.54
2014-12-28T00:00:00Z,0.94
2014-12-29T00:00:00Z,0.96
2014-12-30T00:00:00Z,0.34
2014-12-31T00:00:00Z,0.41
2015-01-01T00:00:00Z,0.56
2015-01-02T00:00:00Z,0.87
2015-01-03T00:00:00Z,1.14
2015-01-04T00:00:00Z,1.24
2015-01-05T00:00:00Z,1.17
2015-01-06T00:00:00Z,1.47
2015-01-07T00:00:00Z,1.71
2015-01-08T00:00:00Z,1.56
2015-01-09T00:00:00Z,1.32
2015-01-10T00:00:00Z,1.45
2015-01-11T00:00:00Z,1.82
2015-01-12T00:00:00Z,1.78
2015-01-13T00:00:00Z,0.83
2015-01-14T00:00:00Z,0.6
2015-01-15T00:00:00Z,0.85
2015-01-16T00:00:00Z,1.26
2015-01-17T00:00:00Z,0.92
2015-01-18T00:00:00Z,1.36
2015-01-19T00:00:00Z,1.2
2015-01-20T00:00:00Z,0.56
2015-01-21T00:00:00Z,0.39
2015-01-22T00:00:00Z,0.72
2015-01-23T00:00:00Z,0.96
2015-01-24T00:00:00Z,1.43
2015-01-25T00:00:00Z,1.74
2015-01-26T00:00:00Z,1.62
2015-01-27T00:00:00Z,1.74
2015-01-28T00:00:00Z,1.74
2015-01-29T00:00:00Z,1.01
2015-01-30T00:00:00Z,0.76
2015-01-31T00:00:00Z,0.62
2015-02-01T00:00:00Z,0.9
2015-02-02T00:00:00Z,1.33
2015-02-03T00:00:00Z,1.57
2015-02-04T00:00:00Z,1.7
2015-02-05T00:00:00Z,1.87
2015-02-06T00:00:00Z,1.94
2015-02-07T00:00:00Z,1.24
2015-02-08T00:00:00Z,1.79
2015-02-09T00:00:00Z,1.69
2015-02-10T00:00:00Z,1.86
2015-02-11T00:00:00Z,1.66
2015-02-12T00:00:00Z,1.69
2015-02-13T00:00:00Z,1.55
2015-02-14T00:00:00Z,1.85
2015-02-15T00:00:00Z,1.43
2015-02-16T00:00:00Z,0.94
2015-02-17T00:00:00Z,0.89
2015-02-18T00:00:00Z,1.13
2015-02-19T00:00:00Z,1.41
2015-02-20T00:00:00Z,1.53
2015-02-21T00:00:00Z,1.19
2015-02-22T00:00:00Z,0.51
2015-02-23T00:00:00Z,0.4
2015-02-24T00:00:00Z,0.81
2015-02-25T00:00:00Z,1.04
2015-02-26T00:00:00Z,1.22
2015-02-27T00:00:00Z,1.25
2015-02-28T00:00:00Z,1.08
2015-03-01T00:00:00Z,0.82
2015-03-02T00:00:00Z,0.71
