SampleDate,temperature
2015-03-03T00:00:00Z,0.74
2015-03-04T00:00:00Z,0.37
2015-03-05T00:00:00Z,0.54
2015-03-06T00:00:00Z,0.81
2015-03-07T00:00:00Z,1.12
2015-03-08T00:00:00Z,1.06
2015-03-09T00:00:00Z,1.08
2015-03-10T00:00:00Z,1.21
2015-03-11T00:00:00Z,1.66
2015-03-12T00:00:00Z,1.79
2015-03-13T00:00:00Z,1.64
2015-03-14T00:00:00Z,1.93
2015-03-15T00:00:00Z,1.97
2015-03-16T00:00:00Z,2.06
2015-03-17T00:00:00Z,2.02
2015-03-18T00:00:00Z,2
2015-03-19T00:00:00Z,1.78
2015-03-20T00:00:00Z,1.97
2015-03-21T00:00:00Z,2.25
2015-03-22T00:00:00Z,1.94
2015-03-23T00:00:00Z,1.77
2015-03-24T00:00:00Z,1.16
2015-03-25T00:00:00Z,1.32
2015-03-26T00:00:00Z,1.75
2015-03-27T00:00:00Z,2.23
2015-03-28T00:00:00Z,2.35
2015-03-29T00:00:00Z,2
2015-03-30T00:00:00Z,2.34
2015-03-31T00:00:00Z,2.49
2015-04-01T00:00:00Z,1.71
2015-04-02T00:00:00Z,1.14
2015-04-03T00:00:00Z,1.23
2015-04-04T00:00:00Z,1.66
2015-04-05T00:00:00Z,1.6
2015-04-06T00:00:00Z,1.44
2015-04-07T00:00:00Z,1.24
2015-04-08T00:00:00Z,1.91
2015-04-09T00:00:00Z,1.97
2015-04-10T00:00:00Z,1.94
2015-04-11T00:00:00Z,1.86
2015-04-12T00:00:00Z,1.35
2015-04-13T00:00:00Z,1.84
2015-04-14T00:00:00Z,1.65
2015-04-15T00:00:00Z,1.32
2015-04-16T00:00:00Z,1.67
2015-04-17T00:00:00Z,2.2
2015-04-18T00:00:00Z,2.48
2015-04-19T00:00:00Z,2.42
2015-04-20T00:00:00Z,2.63
2015-04-21T00:00:00Z,2.86
2015-04-22T00:00:00Z,2.93
2015-04-23T00:00:00Z,2.87
2015-04-24T00:00:00Z,2.54
2015-04-25T00:00:00Z,2.24
2015-04-26T00:00:00Z,2.19
2015-04-27T00:00:00Z,2.57
2015-04-28T00:00:00Z,3.12
2015-04-29T00:00:00Z,3.31
2015-04-30T00:00:00Z,3.23
2015-05-01T00:00:00Z,3.19
2015-05-02T00:00:00Z,3.19
2015-05-03T00:00:00Z,3.18
2015-05-04T00:00:00Z,3.22
2015-05-05T00:00:00Z,3.19
2015-05-06T00:00:00Z,2.73
2015-05-07T00:00:00Z,2.78
2015-05-08T00:00:00Z,3.35
2015-05-09T00:00:00Z,3.37
2015-05-10T00:00:00Z,3.42
2015-05-11T00:00:00Z,3.37
2015-05-12T00:00:00Z,3.43
2015-05-13T00:00:00Z,3.47
2015-05-14T00:00:00Z,3.67
2015-05-15T00:00:00Z,3.58
2015-05-16T00:00:00Z,3.74
2015-05-17T00:00:00Z,3.5
2015-05-18T00:00:00Z,3.84
2015-05-19T00:00:00Z,3.8
2015-05-20T00:00:00Z,3.75
2015-05-21T00:00:00Z,4.21
2015-05-22T00:00:00Z,4.06
2015-05-23T00:00:00Z,4.54
2015-05-24T00:00:00Z,4.61
2015-05-25T00:00:00Z,4.5
2015-05-26T00:00:00Z,4.19
2015-05-27T00:00:00Z,4.17
2015-05-28T00:00:00Z,4.7
2015-05-29T00:00:00Z,5.43
2015-05-30T00:00:00Z,5.32
2015-05-31T00:00:00Z,6.05
2015-06-01T00:00:00Z,5.48
2015-06-02T00:00:00Z,5.27
2015-06-03T00:00:00Z,5.57
2015-06-04T00:00:00Z,5.57
2015-06-05T00:00:00Z,5.87
2015-06-06T00:00:00Z,6.64
2015-06-07T00:00:00Z,6.97
2015-06-08T00:00:00Z,7.61
2015-06-09T00:00:00Z,7.85
2015-06-10T00:00:00Z,7.32
2015-06-11T00:00:00Z,7.89
2015-06-12T00:00:00Z,7.66
2015-06-13T00:00:00Z,6.94
2015-06-14T00:00:00Z,6.8
2015-06-15T00:00:00Z,7.41
2015-06-16T00:00:00Z,7.41
2015-06-17T00:00:00Z,7.54
2015-06-18T00:00:00Z,7.73
2015-06-19T00:00:00Z,7.84
2015-06-20T00:00:00Z,7.32
2015-06-21T00:00:00Z,7.28
2015-06-22T00:00:00Z,7.43
2015-06-23T00:00:00Z,7.89
2015-06-24T00:00:00Z,7.91
2015-06-25T00:00:00Z,8.36
2015-06-26T00:00:00Z,8.92
2015-06-27T00:00:00Z,8.95
2015-06-28T00:00:00Z,9.41
2015-06-29T00:00:00Z,9.88
2015-06-30T00:00:00Z,10.04
2015-07-01T00:00:00Z,9.72
2015-07-02T00:00:00Z,9.61
2015-07-03T00:00:00Z,9.68
2015-07-04T00:00:00Z,9.44
2015-07-05T00:00:00Z,8.43
2015-07-06T00:00:00Z,8.87
2015-07-07T00:00:00Z,8.89
2015-07-08T00:00:00Z,8.42
2015-07-09T00:00:00Z,8.68
2015-07-10T00:00:00Z,8.26
2015-07-11T00:00:00Z,8.43
2015-07-12T00:00:00Z,8.51
2015-07-13T00:00:00Z,7.92
2015-07-14T00:00:00Z,8.28
2015-07-15T00:00:00Z,8.2
2015-07-16T00:00:00Z,8.35
2015-07-17T00:00:00Z,7.73
2015-07-18T00:00:00Z,7.2
2015-07-19T00:00:00Z,7.84
2015-07-20T00:00:00Z,8.34
2015-07-21T00:00:00Z,8.51
2015-07-22T00:00:00Z,8.81
2015-07-23T00:00:00Z,8.89
2015-07-24T00:00:00Z,8.73
2015-07-25T00:00:00Z,8.64
2015-07-26T00:00:00Z,8.56
2015-07-27T00:00:00Z,7.97
2015-07-28T00:00:00Z,7.25
2015-07-29T00:00:00Z,7.8
2015-07-30T00:00:00Z,8.3
2015-07-31T00:00:00Z,8.8
2015-08-01T00:00:00Z,9.08
2015-08-02T00:00:00Z,9.36
2015-08-03T00:00:00Z,9.01
2015-08-04T00:00:00Z,9.23
2015-08-05T00:00:00Z,8.51
2015-08-06T00:00:00Z,8.38
2015-08-07T00:00:00Z,8.11
2015-08-08T00:00:00Z,8.48
2015-08-09T00:00:00Z,8.63
2015-08-10T00:00:00Z,9.14
2015-08-11T00:00:00Z,9.52
2015-08-12T00:00:00Z,9.84
2015-08-13T00:00:00Z,9.86
2015-08-14T00:00:00Z,10.28
2015-08-15T00:00:00Z,9.01
2015-08-16T00:00:00Z,8.35
2015-08-17T00:00:00Z,8.26
2015-08-18T00:00:00Z,8.19
2015-08-19T00:00:00Z,8.42
2015-08-20T00:00:00Z,8.49
2015-08-21T00:00:00Z,8.37
2015-08-22T00:00:00Z,7.77
2015-08-23T00:00:00Z,7.88
2015-08-24T00:00:00Z,8.53
2015-08-25T00:00:00Z,8.87
2015-08-26T00:00:00Z,9.1
2015-08-27T00:00:00Z,9.38
2015-08-28T00:00:00Z,8.7
2015-08-29T00:00:00Z,9.3
2015-08-30T00:00:00Z,8.7
2015-08-31T00:00:00Z,7.82
2015-09-01T00:00:00Z,8.06
2015-09-02T00:00:00Z,8.07
2015-09-03T00:00:00Z,7.79
2015-09-04T00:00:00Z,7.42
2015-09-05T00:00:00Z,6.21
2015-09-06T00:00:00Z,5.58
2015-09-07T00:00:00Z,5.89
2015-09-08T00:00:00Z,6.15
2015-09-09T00:00:00Z,6.85
2015-09-10T00:00:00Z,7.22
2015-09-11T00:00:00Z,7.3
2015-09-12T00:00:00Z,7.61
2015-09-13T00:00:00Z,8.01
2015-09-14T00:00:00Z,7.16
2015-09-15T00:00:00Z,7.18
2015-09-16T00:00:00Z,6.42
2015-09-17T00:00:00Z,5.95
2015-09-18T00:00:00Z,5.68
2015-09-19T00:00:00Z,5.72
2015-09-20T00:00:00Z,6.26
2015-09-21T00:00:00Z,6.72
2015-09-23T00:00:00Z,6.83
2015-09-24T00:00:00Z,6.8
2015-09-25T00:00:00Z,7.29
2015-09-26T00:00:00Z,7.56
2015-09-27T00:00:00Z,6.91
2015-09-28T00:00:00Z,6.4
2015-09-29T00:00:00Z,6.44
2015-09-30T00:00:00Z,6.77
2015-10-01T00:00:00Z,7.54
2015-10-02T00:00:00Z,7.42
2015-10-03T00:00:00Z,6.09
2015-10-04T00:00:00Z,5.83
2015-10-05T00:00:00Z,5.92
2015-10-06T00:00:00Z,6.12
2015-10-07T00:00:00Z,6.2
2015-10-08T00:00:00Z,6.99
2015-10-09T00:00:00Z,6.78
2015-10-10T00:00:00Z,6.81
2015-10-11T00:00:00Z,6.13
2015-10-12T00:00:00Z,5.31
2015-10-13T00:00:00Z,5.64
2015-10-14T00:00:00Z,5.65
2015-10-15T00:00:00Z,5.45
2015-10-16T00:00:00Z,5.52
2015-10-17T00:00:00Z,5.87
2015-10-18T00:00:00Z,6.76
2015-10-19T00:00:00Z,6.66
2015-10-20T00:00:00Z,6.03
2015-10-21T00:00:00Z,4.87
2015-10-22T00:00:00Z,4.74
2015-10-23T00:00:00Z,4.08
2015-10-24T00:00:00Z,4.64
2015-10-25T00:00:00Z,4.98
2015-10-26T00:00:00Z,4.53
2015-10-27T00:00:00Z,3.56
2015-10-28T00:00:00Z,3.83
2015-10-29T00:00:00Z,4.28
2015-10-30T00:00:00Z,3.23
2015-10-31T00:00:00Z,4.31
2015-11-01T00:00:00Z,4.56
2015-11-02T00:00:00Z,4.09
2015-11-03T00:00:00Z,3.23
2015-11-04T00:00:00Z,2.75
2015-11-05T00:00:00Z,2.27
2015-11-06T00:00:00Z,2.22
2015-11-07T00:00:00Z,1.6
2015-11-08T00:00:00Z,2.02
2015-11-09T00:00:00Z,2.39
2015-11-10T00:00:00Z,1.97
2015-11-11T00:00:00Z,1.32
2015-11-12T00:00:00Z,1.47
2015-11-13T00:00:00Z,1.98
2015-11-14T00:00:00Z,2.02
2015-11-15T00:00:00Z,2.32
2015-11-16T00:00:00Z,1.67
2015-11-17T00:00:00Z,1.55
2015-11-18T00:00:00Z,1.52
2015-11-19T00:00:00Z,1.16
2015-11-20T00:00:00Z,0.95
2015-11-21T00:00:00Z,0.5
2015-11-22T00:00:00Z,0.74
2015-11-23T00:00:00Z,1.18
2015-11-24T00:00:00Z,1.86
2015-11-25T00:00:00Z,1.82
2015-11-26T00:00:00Z,0.64
2015-11-27T00:00:00Z,0.38
2015-11-28T00:00:00Z,0.44
2015-11-29T00:00:00Z,0.44
2015-11-30T00:00:00Z,0.48
2010-12-01T00:00:00Z,1.16380199
2010-12-02T00:00:00Z,1.344285219
2010-12-03T00:00:00Z,1.253344292
2010-12-04T00:00:00Z,1.006872804
2010-12-05T00:00:00Z,1.289915313
2010-12-06T00:00:00Z,1.229158433
2010-12-07T00:00:00Z,1.455240227
2010-12-08T00:00:00Z,1.495371469
2010-12-09T00:00:00Z,1.738629868
2010-12-10T00:00:00Z,1.455254373
2010-12-11T00:00:00Z,1.340572416
2010-12-12T00:00:00Z,1.573997954
2010-12-13T00:00:00Z,1.893420181
2010-12-14T00:00:00Z,1.556482536
2010-12-15T00:00:00Z,1.144719324
2010-12-16T00:00:00Z,0.850869383
2010-12-17T00:00:00Z,0.660434485
2010-12-18T00:00:00Z,0.652498486
2010-12-19T00:00:00Z,0.843721534
2010-12-20T00:00:00Z,0.927992958
2010-12-21T00:00:00Z,0.776596223
2010-12-22T00:00:00Z,0.858406035
2010-12-23T00:00:00Z,1.205098318
2010-12-24T00:00:00Z,0.978842535
2010-12-25T00:00:00Z,1.036654715
2010-12-26T00:00:00Z,1.252009376
2010-12-27T00:00:00Z,1.109355902
2010-12-28T00:00:00Z,1.094545407
2010-12-29T00:00:00Z,0.802137643
2010-12-30T00:00:00Z,0.518768761
2010-12-31T00:00:00Z,0.354119939
2011-01-01T00:00:00Z,0.346187076
2011-01-02T00:00:00Z,0.484352038
2011-01-03T00:00:00Z,0.565829657
2011-01-04T00:00:00Z,0.653546686
2011-01-05T00:00:00Z,0.849156742
2011-01-06T00:00:00Z,0.969805161
2011-01-07T00:00:00Z,1.13288985
2011-01-08T00:00:00Z,1.0380868
2011-01-09T00:00:00Z,0.629285715
2011-01-10T00:00:00Z,0.517258091
2011-01-11T00:00:00Z,0.437007335
2011-01-12T00:00:00Z,0.707183866
2011-01-13T00:00:00Z,0.945540468
2011-01-14T00:00:00Z,1.134779171
2011-01-15T00:00:00Z,1.395763614
2011-01-16T00:00:00Z,1.197946282
2011-01-17T00:00:00Z,1.289054069
2011-01-18T00:00:00Z,1.43341504
2011-01-19T00:00:00Z,1.190869063
2011-01-20T00:00:00Z,0.873765941
2011-01-21T00:00:00Z,1.319747127
2011-01-22T00:00:00Z,1.341476698
2011-01-23T00:00:00Z,1.123289189
2011-01-24T00:00:00Z,1.345131919
2011-01-25T00:00:00Z,1.673384359
2011-01-26T00:00:00Z,1.252984133
2011-01-27T00:00:00Z,1.326639994
2011-01-28T00:00:00Z,1.317538956
2011-01-29T00:00:00Z,1.364637382
2011-01-30T00:00:00Z,1.466833878
2011-01-31T00:00:00Z,0.876690743
2011-02-01T00:00:00Z,0.491588629
2011-02-02T00:00:00Z,0.496796498
2011-02-03T00:00:00Z,0.625464993
2011-02-04T00:00:00Z,0.936219469
2011-02-05T00:00:00Z,1.230185117
2011-02-06T00:00:00Z,1.229049696
2011-02-07T00:00:00Z,1.370328268
2011-02-08T00:00:00Z,1.028989361
2011-02-09T00:00:00Z,0.767546613
2011-02-10T00:00:00Z,0.833747419
2011-02-11T00:00:00Z,0.884732122
2011-02-12T00:00:00Z,1.286946235
2011-02-13T00:00:00Z,1.456661906
2011-02-14T00:00:00Z,1.364018341
2011-02-15T00:00:00Z,1.684323752
2011-02-16T00:00:00Z,1.400561015
2011-02-17T00:00:00Z,0.997379365
2011-02-18T00:00:00Z,1.033743016
2011-02-19T00:00:00Z,1.0324833
2011-02-20T00:00:00Z,1.152886688
2011-02-21T00:00:00Z,0.817825586
2011-02-22T00:00:00Z,0.786077219
2011-02-23T00:00:00Z,0.780044536
2011-02-24T00:00:00Z,0.627225499
2011-02-25T00:00:00Z,0.561117752
2011-02-26T00:00:00Z,0.438372217
2011-02-27T00:00:00Z,0.496428492
2011-02-28T00:00:00Z,0.712087073
2011-03-01T00:00:00Z,1.03839976
2011-03-02T00:00:00Z,1.153785084
2011-03-03T00:00:00Z,1.409421897
2011-03-04T00:00:00Z,1.290643687
2011-03-05T00:00:00Z,1.334827777
2011-03-06T00:00:00Z,1.459278883
2011-03-07T00:00:00Z,1.030561412
2011-03-08T00:00:00Z,0.915359622
2011-03-09T00:00:00Z,1.070639606
2011-03-10T00:00:00Z,1.303203469
2011-03-11T00:00:00Z,1.201699366
2011-03-12T00:00:00Z,1.048579112
2011-03-13T00:00:00Z,1.406063451
2011-03-14T00:00:00Z,1.440191896
2011-03-15T00:00:00Z,1.336913885
2011-03-16T00:00:00Z,1.093427419
2011-03-17T00:00:00Z,1.194794356
2011-03-18T00:00:00Z,1.318760617
2011-03-19T00:00:00Z,1.41285297
2011-03-20T00:00:00Z,1.04334275
2011-03-21T00:00:00Z,1.458504321
2011-03-22T00:00:00Z,1.399745985
2011-03-23T00:00:00Z,0.992662794
2011-03-24T00:00:00Z,1.379493903
2011-03-25T00:00:00Z,1.353489967
2011-03-26T00:00:00Z,1.270054599
2011-03-27T00:00:00Z,1.234081218
2011-03-28T00:00:00Z,1.204762703
2011-03-29T00:00:00Z,1.019832069
2011-03-30T00:00:00Z,1.446182356
2011-03-31T00:00:00Z,1.451076814
2011-04-01T00:00:00Z,1.647059128
2011-04-02T00:00:00Z,1.404868387
2011-04-03T00:00:00Z,1.21685973
2011-04-04T00:00:00Z,1.311122042
2011-04-05T00:00:00Z,1.512510657
2011-04-06T00:00:00Z,1.292041652
2011-04-07T00:00:00Z,1.298350878
2011-04-08T00:00:00Z,1.262476292
2011-04-09T00:00:00Z,1.248638291
2011-04-10T00:00:00Z,1.327869669
2011-04-11T00:00:00Z,1.442287978
2011-04-12T00:00:00Z,1.575413048
2011-04-13T00:00:00Z,1.325672945
2011-04-14T00:00:00Z,1.373879219
2011-04-15T00:00:00Z,1.447555089
2011-04-16T00:00:00Z,1.61683716
2011-04-17T00:00:00Z,1.565613537
2011-04-18T00:00:00Z,1.741408969
2011-04-19T00:00:00Z,1.351039934
2011-04-20T00:00:00Z,1.161335427
2011-04-21T00:00:00Z,1.367895215
2011-04-22T00:00:00Z,1.376133496
2011-04-23T00:00:00Z,1.348668178
2011-04-24T00:00:00Z,1.381571566
2011-04-25T00:00:00Z,1.531189753
2011-04-26T00:00:00Z,1.592251842
2011-04-27T00:00:00Z,1.552332176
2011-04-28T00:00:00Z,1.436513598
2011-04-29T00:00:00Z,1.352838551
2011-04-30T00:00:00Z,1.664398005
2011-05-01T00:00:00Z,1.853401505
2011-05-02T00:00:00Z,1.812155789
2011-05-03T00:00:00Z,1.851241389
2011-05-04T00:00:00Z,1.836706556
2011-05-05T00:00:00Z,1.924894081
2011-05-06T00:00:00Z,1.790535712
2011-05-07T00:00:00Z,1.517870814
2011-05-08T00:00:00Z,1.592043243
2011-05-09T00:00:00Z,1.804807758
2011-05-10T00:00:00Z,1.910274393
2011-05-11T00:00:00Z,1.719344408
2011-05-12T00:00:00Z,1.80540449
2011-05-13T00:00:00Z,1.586523081
2011-05-14T00:00:00Z,1.249682426
2011-05-15T00:00:00Z,1.148876049
2011-05-16T00:00:00Z,1.481028132
2011-05-17T00:00:00Z,1.708806825
2011-05-18T00:00:00Z,1.845559002
2011-05-19T00:00:00Z,2.159312835
2011-05-20T00:00:00Z,1.965424885
2011-05-21T00:00:00Z,1.740415359
2011-05-22T00:00:00Z,1.769965522
2011-05-23T00:00:00Z,1.733708583
2011-05-24T00:00:00Z,2.020708699
2011-05-25T00:00:00Z,2.016698707
2011-05-26T00:00:00Z,1.742361702
2011-05-27T00:00:00Z,1.973252591
2011-05-28T00:00:00Z,2.005731507
2011-05-29T00:00:00Z,1.857302613
2011-05-30T00:00:00Z,2.277517761
2011-05-31T00:00:00Z,2.418920284
2011-06-01T00:00:00Z,2.567605562
2011-06-02T00:00:00Z,2.16001725
2011-06-03T00:00:00Z,2.497192295
2011-06-04T00:00:00Z,2.6601459
2011-06-05T00:00:00Z,2.727702993
2011-06-06T00:00:00Z,2.476714004
2011-06-07T00:00:00Z,2.125223555
2011-06-08T00:00:00Z,2.597371438
2011-06-09T00:00:00Z,2.696599745
2011-06-10T00:00:00Z,2.708836436
2011-06-11T00:00:00Z,2.803546657
2011-06-12T00:00:00Z,2.943626032
2011-06-13T00:00:00Z,2.71825066
2011-06-14T00:00:00Z,3.061096446
2011-06-15T00:00:00Z,3.113925678
2011-06-16T00:00:00Z,2.842282073
2011-06-17T00:00:00Z,3.227746507
2011-06-18T00:00:00Z,3.001402289
2011-06-19T00:00:00Z,3.391264249
2011-06-20T00:00:00Z,3.572981128
2011-06-21T00:00:00Z,3.736313677
2011-06-22T00:00:00Z,3.743577624
2011-06-23T00:00:00Z,3.76577561
2011-06-24T00:00:00Z,3.702976631
2011-06-25T00:00:00Z,3.789233627
2011-06-26T00:00:00Z,4.093685483
2011-06-27T00:00:00Z,4.340474869
2011-06-28T00:00:00Z,4.82438785
2011-06-29T00:00:00Z,4.561645151
2011-06-30T00:00:00Z,4.320258464
2011-07-01T00:00:00Z,4.5512707
2011-07-02T00:00:00Z,5.013426747
2011-07-03T00:00:00Z,5.490511709
2011-07-04T00:00:00Z,5.627092444
2011-07-05T00:00:00Z,5.869656451
2011-07-06T00:00:00Z,5.987367464
2011-07-07T00:00:00Z,5.422339743
2011-07-08T00:00:00Z,5.728215225
2011-07-09T00:00:00Z,5.529253949
2011-07-10T00:00:00Z,6.168929526
2011-07-11T00:00:00Z,6.636578452
2011-07-12T00:00:00Z,6.842632094
2011-07-13T00:00:00Z,7.019896146
2011-07-14T00:00:00Z,6.657642046
2011-07-15T00:00:00Z,6.604731267
2011-07-16T00:00:00Z,7.077588915
2011-07-17T00:00:00Z,7.13053424
2011-07-18T00:00:00Z,7.236756121
2011-07-19T00:00:00Z,7.219550723
2011-07-20T00:00:00Z,6.919182166
2011-07-21T00:00:00Z,7.039880445
2011-07-22T00:00:00Z,7.148272625
2011-07-23T00:00:00Z,6.824341257
2011-07-24T00:00:00Z,7.447586432
2011-07-25T00:00:00Z,8.146194291
2011-07-26T00:00:00Z,7.673350238
2011-07-27T00:00:00Z,7.340530464
2011-07-28T00:00:00Z,7.343765813
2011-07-29T00:00:00Z,7.492791662
2011-07-30T00:00:00Z,7.601371611
2011-07-31T00:00:00Z,8.281519279
2011-08-01T00:00:00Z,8.732270373
2011-08-02T00:00:00Z,8.272241679
2011-08-03T00:00:00Z,8.366455498
2011-08-04T00:00:00Z,7.602431959
2011-08-05T00:00:00Z,7.484607777
2011-08-06T00:00:00Z,7.675588931
2011-08-07T00:00:00Z,7.962543865
2011-08-08T00:00:00Z,7.761316817
2011-08-09T00:00:00Z,7.900209496
2011-08-10T00:00:00Z,7.628607364
2011-08-11T00:00:00Z,7.424462499
2011-08-12T00:00:00Z,7.283363436
2011-08-13T00:00:00Z,7.46085398
2011-08-14T00:00:00Z,7.773532061
2011-08-15T00:00:00Z,7.660857306
2011-08-16T00:00:00Z,7.127953681
2011-08-17T00:00:00Z,7.387594932
2011-08-18T00:00:00Z,7.592944101
2011-08-19T00:00:00Z,7.410667562
2011-08-20T00:00:00Z,7.57059705
2011-08-21T00:00:00Z,8.182814641
2011-08-22T00:00:00Z,8.175128274
2011-08-23T00:00:00Z,8.095264521
2011-08-24T00:00:00Z,8.104224872
2011-08-25T00:00:00Z,8.784253979
2011-08-26T00:00:00Z,8.686468364
2011-08-27T00:00:00Z,8.302506808
2011-08-28T00:00:00Z,8.524409566
2011-08-29T00:00:00Z,8.405388794
2011-08-30T00:00:00Z,8.012379997
2011-08-31T00:00:00Z,7.593131137
2011-09-01T00:00:00Z,6.647053353
2011-09-02T00:00:00Z,6.44882486
2011-09-03T00:00:00Z,6.456250977
2011-09-04T00:00:00Z,6.657983196
2011-09-05T00:00:00Z,6.884724643
2011-09-06T00:00:00Z,7.1754726
2011-09-07T00:00:00Z,7.207788698
2011-09-08T00:00:00Z,7.156928858
2012-09-18T00:00:00Z,6.473694174
2013-09-10T00:00:00Z,8.201969749
2015-09-22T00:00:00Z,7.091078242
